Date of Review,User,Usefulness Vote,Total Votes,User's Rating out of 10,Review Title,Review
25 September 2012,nadineshanahan27,3,8,5,Didn't cut it,"I was anticipating this film so much. I am not one to rush to see a film the day of release, as I'd rather watch it alone in an empty cinema. A few bated weeks past and I decided it was time to see the film everyone was describing as 'The best film they had ever seen'. Unlikely. I began to watch the film, in an almost empty cinema and found myself bored. I laughed at parts that were not meant to be laughed at and the supposed comedy just left me confused. I made a decision, and walked out of the film half way through. Unsure as to whether the huge hype had just made the film a complete let-down, I decided to give it another chance when it was released on DVD. I realised where the film had gone wrong. As a Marvel fan, I knew the back story, the characters and previous movie plots. However the Avengers failed to explain any of this. No character development what so ever, and although I was aware of the story, I found myself having to wrack my brain to remember things from the comics. The film is just another generic superhero movie. Nothing new, nothing special. I realise this is an unconventional view, but I feel that a lot of people would have enjoyed it because they felt they had to. I guess die hard Marvel fans couldn't claim to dislike the biggest superhero film of all time !"
15 May 2012,ranjan-awasthi13,2,5,9,Has an edge,"Avengers is what happens when people who are best in their class, unite . The wittyness of Robert Downy and the shear and raw strength of Hulk keeps you asking for more . Other heroes such as Hawk and Capt'n America could have been better but still they slip in at the right spot . Even if you haven't watched any of the previous movies containing these characters , the movie provides enuf mateial to chew for them . Even it makes you go home and watch these movies once (atleast Iron man for sure) .Its only in the big screen that you are able to see the actual might of the tech. , this movie is made with . Skip the torrents and watch it on the larger curtain . You'll never regret it that's for sure. All in all a must watch . Could have been better if was made in IMAX format rather than 3D bcuz it has those large screen scenes that look fantabulous in IMAX . Hoping to see the larger Avenger group in forthcoming sequels (if they overcome the copyright issue with Sony) ."
27 April 2012,akhilbevara,2,5,9,The Avengers blow u away,"I am not really a fan of movies with too many big characters, but this one i have to say is a truly awesome movie. Its starts off with a bang with Loki making a nice appearance and just carries on from there. The best part of the film comes in its last 1 hour. The actions sequences, the graphics and the spot comedy by the actors is superb. True credit to the director for making enough screen space for all the characters who have performed brilliantly. Special mention about Iron Man (Robert Downey Jr.)and The Hulk (Mark Ruffalo), outstanding performance by both of them. Now coming to the storyline, its simple. Loki wants to conquer earth and Nick Fury (Samuel L. Jackson) assembles a team 'The Avengers' to stop the invasion. All the characters have their own special part to play in the film n they carried it out flawlessly. As i said before, the special feature of this film is its action sequences. I was amazed by the way they were pictured. Really an outstanding job. And also the spot comedy, especially by Iron man and hulk were hilarious. In all, an excellent movie with lots of action and style. One of the best super hero movie of all time. Go for it."
16 April 2016,taggard-98527,0,0,10,The MCU truly takes flight.,"The good - One of my favorite comic book movies of all time. It has amazing action scenes (the ""one take"" shot that shows what each hero is doing during the Battle of New York still makes me want to cheer), great ensemble chemistry, and a sense of fun that is supported by some dramatic tension. It captures the spirit perfectly and builds upon characters that were introduced in the previous MCU movies. Hard to believe that the only major character that was given any kind of introduction in this movie was Maria Hill.The great - Ruffalo pulls off the best Bruce Banner ever to hit the screen. Perfect blend of smart ass, smart scientist, and asshole. And the Hulk was wildly fun as well.The surprising - Of all the movies I have re-watched in this series, this one seems to have been most impacted (negatively) by the future MCU stories. (*MILD SPOILERS AHEAD*) The death of a major figure loses some of its impact, as you know he will be coming back and it undercuts some of the darkness and drama that my original watchings conveyed.Summary - Still amazingly fun, and, by far, the best live-action comic book ensemble movie ever made and worth watching again and again., The Avengers has DC desperate to catch up and create their own DCCU, but I am not convinced Batman vs Superman will ever live up to this. Joss Whedon created an experience that was an amazing way to end Phase 1 and set us up for Phase 2!"
23 April 2019,kmmovies17,0,0,9,Amazing,"This movie is amazing. Coming in with all the hype and expectations that it had, and still managing to exceed them. I will never forget the awe I was in when I saw this movie on its opening weekend. The simple yet exciting story, the comedic relief, and the action sequences make this the golden standard for all super hero movies!"
19 August 2019,lollerandrew,0,0,9,An awesome team superhero movie,"After seeing all these characters in previous mcu movies, we get to see them all come together. It was so cool. Loki made a fabulous villain and we got to see how smart this villain was. This movie will always stick out in the mcu and will always be remembered."
10 December 2019,SamuelSanchez11,0,0,10,Great superhero collab,The incredible mix of superheroes together with their personalities and powers is a guarantee to impress any sort of audience.
16 April 2020,kevintrill,0,1,8,Still cheesey as ever,I get why these films are so popular and why they have done so well.. But I kind of wish they were a bit more serious and a bit less cheesey. Great action and seeing all these guys on one screen is a spectical
31 May 2014,laraholden123,2,4,10,Highly Recommended,"Marvel's Avengers Assemble was an absolutely fantastic film. It was great how they pulled all the different movies and their secrets and put them into the one film. Each actor played their part to their best and I was gripping my seat at every turn. There was a lot of emotions in the movie including humour, sadness and suspense; one minute you would be crying and the next, laughing!This is a great movie for the whole family but I would advise that you watch the other superhero movies first, as it would be hard to follow otherwise.11 out of 10 from me, can't wait for Avengers 2!"
29 April 2012,Brenan85,7,23,6,Very Typical,"I wouldn't recommend it to a friend but I wouldn't try to persuade them not to see it either. I usually find IMDb ratings fairly accurate. The Current rating of 8.9 suggests this movie will be something special. Unfortunately all I saw was something very typical, very Hollywood and very predictable. As more people vote and the hype dies down this movies rating will fall below 8.Don't get me wrong, you will be entertained if you watch it.. The special effects are ... well.. Special. There are even several instances where you will laugh out loud. There are some genuinely funny parts that I wasn't expecting.The problem is the story line is very unoriginal and you're never gripped by what is unfolding. Think transformers. There are just too many clichés, and many instances where things are simply not plausible, even for superheroes. I know it's not meant to be realistic but you will be muttering under your breath ""yeah bull ___ "" at some of the outrageously unlikely feats. Ironman's mid-air ship repair is one particularly bad scene you should watch out for.The acting was acceptable given the script they were working with. It's hard to deliver a line well when it's a god awful cliché. It's the kind of thing where the actor just about looks at the camera and says ""Let's get these guys!"" or ""you're going to pay for that!"" It sounds like an overly negative review but that has a lot to do with my expectations given the IMDb rating. See it if you want some thoughtless entertainment. 6/10"
30 April 2012,sunny_sawhney,2,5,9,Spectacle of the year so far !,"The Avengers is a film like no other.Never have so many super heroes appeared on screen together.Often it is the case where a film suffers because of a huge star cast.But director Joss Whedeon has definitely done his homework and given each super hero a decent amount of screen time and build up ! The action scenes are flawlessly executed and are easy on the eyes unlike some recent action flicks these days.There are a few scenes in the movie that are insanely funny mostly involving Tony Stark and The Hulk.The story is nothing new,but the fact that it is carried out in such a linear and smooth fashion , makes it an amazing watch.Loki aka Thor's brother returns as the villain and does a good job at being bad.Nick Fury is decent.Scarlett Johansson looks sexy in Black playing the character of The Black Widow,only this time she has more screen time than what she got in Iron Man 2.Jeremy Renner is impressive as Hawkeye after his last hit MI : Ghost Protocol.In conclusion I think Avengers is the best action movie this year so far with mind blowing special effects and enough scenes to make you get out of you seat and applaud or maybe blow a whistle or two.It would be interesting to see if GI Joe Retaliation matches up to this when it releases in late June."
24 July 2019,coppo24,0,2,7,Decent,This gets off to a slow start but it does end well
2 May 2012,boeing100,1,4,9,Entertainment at its finest,"After reading mixed reviews about this film, I decided to give it a try, with both Digital 3D and D-Box as add-ons. Let me say that I was certainly not disappointed! Though the storyline in itself does not bring anything new to the game, I have to say that I have not been this entertained by a movie for a long time. Firstly, the CGI was best in class. The characters, including The Hulk were lifelike and believable. I remember thinking before the movie started ""Let's see what a $200 million movie looks like"" and the results are more than impressive.In regards to the 3D, YES there are some darks scenes where there is no real sense of depth, HOWEVER the final scene in NYC alone is worth paying the 3D premium for. Flying through the Manhattan skyline, dodging explosions and twist-and-turning in wrecked cars were some of many scenes that make you feel like you are actually there. This must have been helped by the D-Box chairs, which I would also recommend to make this experience complete.Finally, the actors all did a great job both in hilarious one-liners as well more emotional sequences. Overall, I would recommend this movie to anyone who loves the cinema experience for the thrills, as this title will not fail in keeping you on the edge of your seat!"
13 June 2018,avidcritic23,0,1,8,It's overrated because it's amazing!,This...this movie here is by far one of the most memorable movies to date. The Battle of New York was a whole event I could look away from. Now that got me the most attention.
6 May 2012,mjw1011,1,4,10,Avengers review,"I'm not going to try to win everyone over by giving my review a cheesy over-done headline. I'm not also going to try to persuade you by comparing this movie to Christopher Nolan's Batman movies. I am a fan of both DC and Marvel Comics. when people do so, it drives me nuts. So I'm not going to give a review bashing the other like a lot of ""fans"" on here. so that being said; The Avengers is a great movie. All the movies that lead up to this film made this one a fantastic start to what could be an even better new saga. From the get-go, this movie starts out with what the rest of it will bring. I for one think sometimes 2 1/2 hours for a movie is a little drawn out, and very few times i have sat through a movie that long and felt I was short changed. It is very entertaining, very funny, and full of action. Joss Whedon truly lifted these characters from the pages of the comic into real life. Go see the movie, I saw it in 3-D IMAX, but to be honest any form of this movie is going to be just as great. If you enjoyed the last (actual) Marvel movies that lead us to this point, you definitely wont be disappointed.Stay for at least the first after credit footage, If you're an Avenger comic fan like I am, you will grin from ear to ear."
28 May 2012,kidcobol,5,18,5,Not worth the hype,"I think Disney must have hired a couple of hundred people to fill up the internet with glowing reviews because this movie is not worth all the online ""AWESOME-BEST MOVIE EVER"" quotes I'm seeing everywhere. When I give it 5 out of 10 I think I'm being generous. I was bored and disinterested at least at 2 or 3 different times in the movie. So... waste your money if you want at the theater, but I suggest you wait to see it at home. At least you'll have a couch to fall asleep on to get through the middle part. Even the actors seemed disinterested. Captain America had no passion. The King Loki character was awful. Mottling, feeling sorry for himself, no fight, I mean come on! he's supposed to be a King. Bruce Banner was flat flat flat. At least when he turned into the Hulk he had some passion."
23 October 2012,richard-bold2,2,7,8,Fantastic!,"I was reluctant to go to see this film (I thought the latest Batman film would be better (it was pants)).However, apart from being a cinematic treat, the story entertained, too.The film was a veritable plethora of 'A' list actors, and the action was unceasing.Truly a great film.Especially with whats-her-face in the tight gears!!Unfortunately, the review guidelines require 10 lines. All I can say is 'what a ****ing pain! (that was 'fucking', btw)"
13 May 2012,ryanseyeau-326-850923,4,15,5,Painfully Formulaic,"No, I don't think The Avengers is entirely horrible: in fact, it's a perfectly decent escapist type movie, but don't expect to walk away from the theatre with a new found love for life or a fresh perspective that any real movie will deliver. The Avengers is the current water-cooler movie, for good reason: it's easy to talk about. ""The CGI!"" ""The action!"" ""The comedy!"". It's easy, and might as well have a laugh track it's so instructive. From start to finish, the plot carries the same formula - INYOURFACEACTION, comic relief, INYOURFACEACTION, comic relief. Repeat until done. The jokes were painfully predictive and obvious; I felt like cattle being herded along the movie, all too aware of the cheap tricks used to get the audience laughing. At a budget of over 200 million, it felt cheap and without substance.I also think it's insulting this movie carries such a high IMDb rating. I suppose most don't realize they're cattle."
7 November 2012,Fishy-522-267532,2,7,8,great movie!,"this movie, my favorite! i am glad that Spider-man isn't in it, my favorites are Hulk and Iron Man. the special effects are cool, and it's a never-before seen movie! THE AVENGERS rocks! Thor is the one that really takes action, Captain America is there leader, Iron Man try's his best to avenge, Hulk and Hawkeye are making things all blown up, and Black Widow is shooting and hitting, this is one good movie! do watch it if you want a good movie. i also say it's the ""big, huge, fantastic, cool blast of the year!"" now would be a good time to go to the theater and enjoy. THE AVENGERS includes cool powers, special effects, and it's a big blast!"
28 April 2012,ronydn,1,4,8,"The Avengers is an ultimate 2 super hero (The Hulk and Iron Man) movie with a fantastic supporting cast of 4 (Black Widow, Hawk Eye, Thor and Captain America).","Before the Avengers assembled we've had 2 Iron Man, 2 Hulk, 1 Thor & 1 Captain America movies. Black Widow was seen in Iron Man 2 and Hawk Eye makes a first time appearance in this one. If you do the math it is pretty clear that to get The Avengers right the director has to get Hulk and Iron Man right. Iron Man is safe in the good command of Robert Downey Jr. but Hulk was the only character that never peaked in spite of two actors (Eric Bana & Edward Norton) trying to nail it in two different movies. For me the biggest triumph of The Avengers is Mark Ruffalo as Bruce Banner/ The Hulk. He is the best Hulk yet.Whats it about? For those who have not followed the series, Loki (Tom Hiddleston) brother of Thor (Chris Hemsworth) lands up on earth searching for a cube that will help him rule the earth. Nick Fury (Samuel L. Jackson) has to stop him so he assembles Iron Man (Robert Downey Jr.), The Hulk (Mark Rufalo), Black Widow (Scarlett Johanson), Hawk Eye (Jeremy Renner), Captain America (Steve Rogers) and Thor (Chris Hemsworth) to stop Loki. How is it? Paisa vasool entertainment.My Take Like I mentioned above Mark Ruffalo as Bruce Banner/ The Hulk is the bestest part of the movie. You have to be patient enough for The Hulk to appear. His entry is almost after an hour but Mark Ruffalo prepares the perfect build up as Bruce Banner with his restrained and almost vulnerable portrayal of a character struggling with his condition. The second best thing is the humor. Joss Whedon gives all the characters some really witty lines to deliver. Since most part is about the Avengers coming together the humor helps in keeping the audience engaged especially those who are not well versed with the back stories of each individual superhero. Out of the all the superheroes I was only interested in Robert Downey Jr and Mark Rufalo. The rest were great supporting actors at their best. The icing on the cake is the last 30 mins when the film peaks as a special effects loaded summer blockbuster movie. If you look at director Joss Whedons filmography you'll wonder what made the studios trust him with a rumored 220 million dollar budget film. Now, that is the story I am very interested in knowing! He is the only guy I know who has taken a giant leap from T.V to the big screen. Word of mouth The Avengers is an ultimate 2 super hero (The Hulk and Iron Man) movie with a fantastic supporting cast of 4 (Black Widow, Hawk Eye, Thor and Captain America). Rating - **** (Very Good) Ticket Meter Worth any amount of moneyP.S. If you have it playing in an Imax theatre drop everything and make an effort to watch it there. The fun just multiplies with the Imax experience."
26 September 2013,ronggur-silalahi,0,3,10,The definition of superhero movie,"Avengers, it's a WOW! totally magnificent. I honestly don't know where to start. This movie is really the definition of a success superhero a movie, not only because there are multiple superheroes from each previous individual movies coming together, but mostly because of the actions that's put into it. When we think of superheroes, the first thing we thought is that they have abilities and they defeat the bad guys, and automatically our brain pictures a lot of actions. Well this movie successfully collect all that criteria in a 2 hour and 13 minute movie. It's totally a ride, i was on the edge of my seat as I watched it the first time. Everyone must see it, and for those who haven't PLEASE go see it! Although not every female audience would enjoy it, but a big chance that they would. Great and awesome movie, totally marked the legacy for superhero movies."
6 May 2012,Cazno2,2,5,10,Absolutely Fantastic,Loved every minute of it. How could you not when it has the genius Joss Whedon behind it. Would love to see him continue with some other Marvel hero movies. He is a great story teller and there was no dull moments at all. Loved the humor in it and all characters bounced off each other extremely well. They were all equal parts instead of having a main character and the others as supporting.Will definitely be buying another ticket to see it next weekend again.Mark Ruffalos Hulk was the best I have seen. Sorry Eric Bana and Edward Norton.Cannot wait for Ironman 3 and then Avengers 2.
15 June 2014,lilmzsassie_1,0,2,10,Simply Awesome!!!,"But then again anything with Robert Downey Jr. in it is Simply Awesome!! I am also now interested in Thor. My title pretty much sums up what I think of this movie! I will gladly watch another one, if I can find out if another one is being made or not?I'm going to watch it again on Netflix. I would like to know if this is the only one out there? The avengers and if there is going to be another The Avengers, as well. I will watch that one too! Normally, my genre of movies is Paranormal, Syfy or Stephen king related, but this works for me, as well. I will now look into action films, as being my second favourite Genre of movies and television!..;)"
4 May 2012,sinaes1,1,3,"
                            Was this review helpful?  Sign in to vote.
                        ",Avengers: action adventure at its best,"Like everyone else who was anticipating this movie, I had heard the massive hype, and built up my expectations to the point where let down was all but inevitable. And so I went to the midnight first showing, hoping for something good, but half-ready for a bit of disappointment. Things didn't quite go like that. To put it simply, The Avengers is a triumph of a comic book/superhero film. Among fans, it will no doubt rank as one of the best Marvel based movies to date, if not the best. It's a downright great action film, right alongside any blockbuster, and a fairly solid adventure film.Let's start with the characters, acting, direction. The team here is composed of seven heroes, many of which have their own proper films, and each of which is played by a very talented actor. While this might seem to bode well at first glance. It can't be understated how hard it is to balance such strong personalities, both the characters and the actors themselves. How do you make one movie, that basically wants to tell seven stories? And where each of those stories basically demands to be center stage? It's not easy at all, you have to fit a lot of pieces correctly. And Avengers is something which could easily have fallen flat if one of those pieces was off.But Joss Whedon and cast did a commendable job of balancing all the characters' needs together, bringing each one fully to life, while still allowing the team story to take center stage. No one here gets left out, everyone has their time in the sun. And yet collectively it all fits together to make the movie more than just an ensemble of heroes, but the story of an actual team. In particular we see very good, believable dynamics portrayed, with how everyone is assembled, then has to adjust to working in a group setting, and ultimately become more effective within the Avengers then they would be on their own. In particular portrayals by Robert Downey, Chris Evans, Mark Ruffalo all shine in molding the team together. Iron Man is used to going solo; The Hulk has never been able to be a team player; and Captain America has a hard time dealing with people who don't really want to follow a group. That said, it really was all bright spots in the cast and characterization. Let alone, there is never once where the individual portrayal of the actual heroes comes into question, they are all spot on.The visuals and effects are of course as good as one would expect. Top notch all around, as good as blockbusters get these days. One thing that I did not expect is how funny this movie was; there were so many good witty bits here and there, I think people were laughing throughout the whole film. Some moments were outright hilarious. Which is another thing about this movie, it was fun. Period. If you can leave the film critic at home for a moment, this movie is escapism at its best. It's a pure ride of action, adventure and fun, wrapped up in delicious effects. The last half of the movie flows so smoothly, it's all over before you even know it.Some will want to compare this to the Dark Knight, and basically they will criticize it because it's not 'dramatic' enough. But not every film is a drama; not even necessarily every good film is a drama. The Avengers is not the Godfather or Dark Knight, and it was never meant to be. But if you can live with that, then it's a fantastic action-adventure movie, right alongside such greats as Indiana Jones, Aliens, and Die Hard. Among fans, it is sure to become a classic. And again, it's just wonderful escapism, which aside from Pixar animated films we don't usually get enough of these days. Everyone wants to be so serious :)) It's a family film too since there's not much objectionable here. Overall, very highly recommended."
11 December 2012,siddarthrao244,3,8,5,Ridiculously overrated....,"The only reason I walked into the screening because of its ridiculous hype even by the most trusted critics beyond that even the featurette or trailers did not interest me at all. I felt like I watched something out of a kids happy meal and if we are going to expect movies like these in future receiving undeserving acclaim and astounding attention, then I guess it is indeed an offense of naming and giving out Razzberry awards. As I would believe that there are movies with poor reception to be actually highly underrated. The movie starts off with a lousy science experiment at one of the S.H.I.E.L.Ds lab where a portal opens up allowing Loki from an alternate universe to pop in and to begin with his agenda of destruction and dominance. In response to the threat the director of S.H.I.E.L.D Nick fury opens up the Avenger's initiative which has all the super humans or superheroes to team up for you know what. The movie is a cocktail of a lousy plot, poor acting( except for Robert Downey Jr whose presence in the film made it tolerable to some extent). Worst of all it was Samuel l Jackson in his role as the director of S.H.I.E.L.D, Nick fury. I seriously had a problem of tolerating his presence on screen with his unethical portrayal of his character. He only wouldn't be the sole perpetrator, as everyone else(except for Robert again) also portrayed their respective roles like they were starring in some sort of parody of the original. Praise would go to the visual effects and the action sequences which I don't think it is much of a giant leap for mankind in the present date with a good budget of 250 million!, well of course hats off to the animators and sfx designers who did an excellent job to save the sinking boat, at least making it an visual spectacle. The movie is strictly for kids who would certainly enjoy it. So if you are thinking of spending some time out with your kids for the weekend . You won't disappoint them"
16 May 2012,davidbush,3,9,6,Reviews for Avengers,"The movie engages the viewer from a very strong opening sequence through the two bonus scenes included in the closing credits. The nearly two and a half hour running time passes by swiftly and leaves you eagerly awaiting a follow-up sequel.While Whedon smartly recognizes how key Downey Jr.'s Stark is to the story, he also allows most all of his cast, heroes and villain, ample opportunities to shine, both in dialogue and action. Solid entertainment and much better than I'd expected from the maestro of midcult, Joss Whedon.visit: http://bollywood-updates.net"
7 November 2019,BradleyStewart12,0,0,10,Best superhero film!,I found it creative of Marvel to introduce each character one by one. It really set the tone and had me looking forward to what's gonna happen.
9 December 2019,JacobKing1,0,0,9,Great character development,I appreciate how they made sure to introduce each character before bringing them together for an epic fight to defend the Earth. It gives much more depth to each superhero.
30 September 2017,ChadMichaelButler,1,2,10,Great Movie!,"I've always been a fan of superheroes. Hulk being my all time favorite. This movie made my life long reading of comic books come to life. It has a few laughs, lots of action, even a little romance. This movie has it all. After coming out of the IMAX screening, I was talking about this movie for months and even years later. I'm excited to see what's next for the franchise. Marvel hasn't let me down. Thank you for making my child hood dreams a reality!"
25 May 2020,eatmonalex,0,0,10,One of the Best,This movie is one of the best Marvel movies and maybe superhero movie ever!
10 May 2012,sudheeshwarrier,2,5,8,The best movie so far,"The Avengers, is one of the nice action packed movie released recently. The movie lived up to the expectation with all the special effects.Another noticeable factor of the movie is the nice humor that they have bought with it. Robert Downey Jr. did an amazing work as the famous Iron Man. His performance, as usual, is stand out and his dialogues are always humorous.Hulk did a great job with his unbeatable strength, no one will ever mess with ""the other one"" in him. He proved that he can even mess with a God!Thor and his ""adopted"" brother played the key roles for sure. But some how I felt they didn't utilize Jeremy Renner to his full extend.All in all the movie is a must watch to all the action lovers.http://atomviews.com"
24 April 2012,geniusoid,4,11,9,Too many cooks didn't spoil the broth! :),"I went to the premiere quite apprehensive on several counts: a.) Will Robert Downey Jr. ever get back to the brilliance of Iron Man 1 or have cocky dialogs won over a cool plot? b.) Mark Ruffalo as the hulk? Why not Edward Norton? c.) Hawkeye – not a superhero but just a guy with good aim. Black Widow – no powers again.is she just for eye-candy? d.) Will Hemsworth get more screen time and a better plot than what Thor offered him? e.) Loki the main villain – is this going to be yet another Thor vs Loki battle with the others just chipping in? f.) Will too many superheroes dilute the plot & will they be eating up each other's screen time? g.) Is technology going to win against a good storyline once again? (Ref: All the other Transformer films except the 1st!) h.) So many of them..will Iron Man hold fort in the ""team""?Honestly I didn't even care for Evans and Captain America as much as I did for Thor & Iron Man. And I must say with the runtime being 145 minutes, I wondered if it would be a drag.THE VERDICTThe movie takes time to settle into the plot & setting up the characters, unlike Thor were I felt the movie just rushed through and could have been so much more.The film IS LARGER THAN LIFE. Unlike Iron Man 2 or Captain America which left me wishing they had done more.Loki does a great job of portraying the villain. Thor delivers, Black Widow & Hawkeye are manageable. But nothing can compare to the fact that Ruffalo actually fits this version of Hulk way better than Norton could have done. And of course, Iron Man rocks. Rocks like he never did.By the time you reach the second half, the story has built in enough punch to make you wish there was an epic battle to follow and not a lame effort. And it does deliver. Great action, lot of mayhem, every superhero getting his screen time.Hulk & Iron Man indeed steal the show. Good dialogs & well timed comic quips here and therea perfect start to the 2012-13 tent-pole league. Now if only The Hobbit & Dark Knight Rises keep up to this level, its gonna be a great year! :)"
28 April 2012,vishalreturns,1,3,9,too good. just too good.,"I didn't want anyone to spoil it for me so me n my buddy went for the first show on the first day.. not to mention it was a packed house in the multiplex.This movie kicks ass and there was not one moment when we felt bored. All the superheroes' entries were cheered by the crowd and it was Iron Man acc to me who stole the show. It was a pleasant surprise in that it has as much humor as there was action!! By the way in reply to a previous review by Leone D'Antonio (reg Bruce Banner helping patients in Calcutta): In which world is India a third world country sir?? I hope you meant no offense but please watch the news.. we have sent a probe to the moon, run a big chunk of the world's information technology business, have acquired companies like Arcelor, Jaguar/Landrover.. and have a missile with a range of 7000 km!"
9 May 2012,mainstream72,1,4,9,pure high tech gorgeous superhero movie,"I think i just have witnessed the best movie i have ever seen. And i have seen a lot of movies in my lifetime. I love the work of Joss Whedon, this is by far his best accomplishment. High tech magic appeared on the screen as i watched in awe.Every actor played his or her part to the best of their abilities the action was amazing, the humor was spot on, pure joss style, loved it,loved it .I recommend this movie to everyone, it is just pure enjoymentI anxiously await the second installment of the Avengers it can only get better from here on out"
12 October 2012,jamjamgaming,1,5,10,Amazing movie!,"I have to give it 10/10 as from start to finish I was engrossed in this film at the cinema and have watch it many times since its release on blu ray. Great super hero movie and all the characters have enough screen time, and no one hero takes over the film. The graphics are exceptional and in 3D was truly brilliant.The one character I though might look a bit ropey was the Hulk as in other films he has never looked right, but here I would have to say he was probably my favorite character, player very well by Mark Ruffalo.If you love this kind of film then you won't be disappointed. Sit back with the popcorn and enjoy."
11 May 2012,benaside,2,5,10,Best movie ever!,"This was quite literally a perfect movie. It combined humor, action, great acting, great orchestra, amazing VFX, and... Robert Downey Jr. 10/10 without a doubtI think that the best character in the movie was hulk (although my favorite was iron man). He really tied the movie together. Hulks personality shined during the end fight. It showed that he wasn't always angry and could hold the great place in History he deserves.The most fascinating hero IMO is haulkeye. I really think that we should see maybe a ""training session"" in avengers 2 where he shows off his talents. All in all avengers is a fantastic movie. GO SEE IT! trust me, you wont regret it."
4 May 2012,iamsaikat-32-962194,1,4,9,One of the best superhero movies ever made,"Look I'm never one for analyzing superhero movies too much. They usually fail to impress although the last 2 featuring the individual Avengers namely Thor and Captain America were definitely cause to be hopeful. Then comes along a trailer of ""Avengers"" containing an impressive ensemble of superheroes Thor, Iron Man, Captain America, Hawkeye, Black Widow and most importantly The Hulk.OK, so it can either be something or nonsense, thought I.But I seriously never thought that I would come out of the theater with a smile saying that it was totally worth it. I repeat the summary statement, Avengers is probably the best superhero movie ever made. It has the story, which is although not unlike many other such movies, but is treated and presented very very well. Well, I don't know about you, but at least me and a sizable few million other people loved it. The action does not disappoint in the least but instead of making the audience run headlong into it, it is built up slowly but surely. The dialogs, the pace, the visuals and the story overall make this one hell of a watch.Seriously, you will not be disappointed."
3 May 2012,raychmurf,2,6,10,Review of The Avengers,"OK, so I've been sat here for ages trying to write a review of the avengers that actually does the movie justice. Its so hard to say how amazing/brilliant/out of this world the movie actually was, as no words I can think of express how I thought about this film. There was not 1 point in the movie that I drifted off into la-la land my thoughts were more like 'i don't want this film to end'. I was a little uncertain of how all these mega movie stars were all going to fit into 1 movie, well a massive well done to Joss Whedon, if you don't get goosebumps every time one superhero meets another then you clearly have something wrong with you. Like I'm not even joking, go to the doctors or something. The effort that was put into that to make sure it was pulled off was, well, phenomenal. This was my biggest concern about the movie and I for one was not left disappointed. The back story of all the characters were impeccably placed, Whedon took the time needed to re-introduce you to each character which I guess for people who live under rocks it's perfect for, however I wasn't bored watching this, it needed to be in the movie to remind you of each hero's struggle and why they are the way they are. It made you fight with yourself to try and think who you loved the most (Thor).For me this is the best movie I have seen in a long time and is the best marvel movie I have seen (yes I'm saying it, agree or not), it has heaps of action, it has so much humor it will leave you belly laughing for ages, enough to miss what other characters are saying. No characters are overshadowed, the fight scenes are superb and Captain America still has all his charm and cheese. For me The Hulk stole the show, I was at comic con when the announcements for the avengers were made, Mark Ruffalo got so much stick and still has until this day, well to all you people that thought he couldn't pull it off and thought he was going to 'ruin' the movie, eat your own words, you will come out of this film knowing that him being in it has made it something extra special."
9 July 2012,jeremygarlick,2,18,3,Vastly overrated here,"It's not really clear to me why this film is so highly rated here. There are only two things to recommend it: spectacular special effects and the acting of Robert Downey Jr and most of the rest of the ensemble, who make the absolute maximum out of the material. All kudos to them for their fine performances.The main problem for me is with the story, which is absolute dross. What the hell is going on with the flying aircraft carrier, for example? Yeah, it looks great on screen, but in terms of logic there is none. Why are the giant bugs so intent on destroying or dominating Earth? Why are there these Scandinavian demigods running about when everybody knows these belong only to Norse mythology and not to the real world? I could go on but I won't bore all of you who are no doubt going to retort with lengthy explanations of all the ins and outs of the history of the fantasy universe this all arises from. However, viewing this as a stand-alone film, without knowing the extended comic-book background, the events in the film, however exciting, don't make much sense.I'm sorry, I'm not a superhero buff (I admit it, I hate superhero comic books), but seriously none of this guff makes any sense. I'm sure Robert Downey Jr would agree if he wasn't cleverly making a fortune out of the Iron Man franchise. Give me intelligent SF any day."
3 May 2021,bartlettbrock24,0,0,9,One of the greatest,"Even nearly a decade later, The Avengers stands the test of time as one of the greatest comic book movies ever."
