Date of Review,User,Usefulness Vote,Total Votes,User's Rating out of 10,Review Title,Review
14 July 2019,heathertscott,1,1,10,Classic,A movie that can never get old. It does not matter how many times or years apart you watch this movie and it will continue to be a great movie.
28 October 2019,cesarfan,1,1,10,Classic,"One of the best movies. i really love the whole story, details and acting ."
13 March 2001,adworks,1,2,10,True Masterpiece,A true masterpiece...A simple and human movie about dreaming and believing that whatever people may think of you...you're the one controlling your fate...A great film by Bob Zemeckis and a memorable performance by Tom Hanks...Great soundrack and great script all the way!
19 March 2006,redwingnut9798,2,3,10,Free Bird Symbolism,"I was wondering if anyone else noticed that when they were kids, in the field behind HER house when her dad was hunting for her, she prayed ""god make me a bird so I can fly far, far away.""(as birds did fly away) Then when he found her singing naked at the bar and they were on the bridge she asked him ""do you think I could fly if I jumped?"" Then when she was ready to dive off the hotel balcony, the song Free Bird by skynnard was playing and at the end when he was walking away from her grave, he paused for a moment and watched the birds land in the tree above her. The symbolism of her trying to always get away and find peace and freedom only happened when she died and was laid to rest. By the way, the soundtrack cd for sale for that movie had every song on it but Free Bird."
6 May 1999,Croz15,0,2,10,I am enthusiastic about this movie,"I don't know where to start in praising this movie. This movie is superb from beginning to end.Not only is it accurate in it's portrayal of the Vietnam War,It is also quite accurate with it's portrayal of Woodstock.This is one of my favorite movies.4 out of 4 stars,2 thumbs way up!!!"
17 November 2021,veleril,2,10,1,The most overrated film,I cant believe many people like this at all. Its all just a snooze fest of drama and failed comedy. Nothing memorable in this film but all just a bunch of zombie characters talking to each other but in a dramatic way.This film is something you play in the background when you have guests to appeal classy but no its just nonsense.
8 August 2019,MPWolfie,1,1,9,A wonderful story.,I cannot watch this movie enough times. Every time I watch it I laugh and cry and wonder.Such a great performance by everyone and such a moving story!
19 July 2006,jollyjj25,2,6,10,Best Movie Ever,"Forest Gump is the best movie ever for so many reasons. It made me laugh and cry.The amazing actor of Tom Hanks.And the an amazing directing skills of Robert Zemeckis. I am not the only one who thinks so either because it got 6 academy awards including best picture. I hope everyone get to see this movie at least once in their life time.Personally I wacth it every night and have two VCR's tapes and the collector edition DVD.In America is is rated PG-13 and in Canada it is rated PG.In the words of forest gump ""Momma always said Life Is like a box of chocolates, you never know what you'r gonna get.""love ya all"
8 February 2019,yassine_azaou,2,3,10,My best movie,"This movie has a lot of meaning
The most important one, don't be smartass.
Just be a good person, honest and kind, and God will help you."
18 February 2019,emilhristovich,2,3,10,A touching story about overcoming life's obstacles,"""Forest Gump"" is a movie that nearly anyone would enjoy deeply. It contains every single element that a decent movie should contain and yet somehow manages to surpass being only mediocre.Tom Hanks' performance takes the movie on a whole nother level. The cinematography enhances the experience by making our bond with the characters feel personal and sincere. Just an overall amazing movie."
20 December 2019,aalefragkis,2,3,10,great movie,You must watch this movie. it's one of the best in history.
1 February 2019,jessicamitchellsings,1,1,"
                            Was this review helpful?  Sign in to vote.
                        ",Amazing,Great movie would totally recommend seen it many times and would continue to watch it more. Great for everyone
3 February 2019,lexingtonmicklin,1,1,9,Amazing Movie,"Beautiful and heartfelt movie! The love story as well as the lessons are meaningful and well done. Very creative movie that can mean a lot to people, from kids to adults."
15 February 2019,mword-60551,2,3,10,"Run Forest,Run",This is a great film. love how it is a history like film
21 July 2006,Efficient,1,4,10,Number one movie which scores full marks,"Forest Gump is a movie which will have an impact on you every time you watch it. First time when i watched this movie long time after it was released i could not imagine that a movie can be even made like this. Hats off to the director and to my favorite actor Tom Hanks.I had watched Tom hanks movies before watching Forest gump but he became my favorite only after watching FG. His expressions are immaculate,inimitable and mesmerizing. I don't believe that anyone who has watched this movie says that this movie hasn't moved them a bit. This movie will remain in my list of few top movies. Every time you start to watch this movie, you always want to watch it until the end. That is magic of this movie. You have to watch Forest gump to believe these comments. You can be rest assured that the movie will match or exceed your expectations.Harish Venkat"
13 April 2001,cackalac,1,4,10,My Fave!,"oh my god, i love this film!!!!! its really sweet, and funny, and it has everything u need in a movie! Tom Hanks is amazing! and whoever wrote this is to! If u havent seen this then u really should! 10/10! the best!"
19 February 2020,deanphillip,0,0,9,Tom Hanks is the best,I have to say that I am a big Tom Hanks fan and always watch whatever movie he makes. Forrest Gump is one of those films that I can watch over and over here in Zurich (as I have the movie on DVD). It makes me laugh and it makes me cry. We need more movies like this!!
3 April 2019,dedrickconway,1,1,9,Thoughts,Movie was really good and the overall setup was perfect.
10 May 2020,vidhya_n,0,0,9,FABULOUS !!!,"Wow. It's got excellent cinematography. A charming story without grand stakes. and actually explores some dark themes despite its overall comedic tone. it's so good, and everyone must see"
22 October 2006,mugamoodi7,0,2,10,A Master Piece,"what an amazing movie to knock the minds of those who get satisfied by the well known Hollywood gimmicks which includes devastating graphics and supernatural stories... When i sat to watch this movie i never thought that its going to take me to a different world , the world of forrest gump. Special credits to the writer for some wonderful dialoges that pierces the heart of every viewer. its very hard to express by words the life of Forrest Gump but thats the significance of that movie that makes it so special. A simple movie to speak about the life of a normal man attaining different characters at different stages but one of the best movies to entertain you. i would suggest all to make this movie as a prominent one in their DVD library. ""life is like a box of chocolates you never know what you will get next"" thats right the movie is an extraordinary example for these words."
18 March 2019,jahmaldavidson,1,1,9,Love this Film Still,I think this was such a ground breaking movie in character development. Forrest Gump was truly a man of many hats an the classic character status change throughout the entire film that kept me wanting more.
31 August 2020,marcmm-53983,0,0,10,Cool,This film ispired me to run more than I can and have no problem. This film is genious and of my favourite one's
17 February 2019,waltersterns,1,1,9,The best movie that I have ever seen,"So meet. Forrest Gump is an ideal cog in the system, incapable of understanding the laws of its functioning.At first glance, it seemed to me that the film tells about the absence of the need for a great mind for a full-fledged existence in modern society, as well as about the advantages of not understanding rotten human relationships and the fact that you are constantly used by outsiders in your goals.Judging by the monologue at the end, the essence of the film comes down to humility in front of fate and hope for the best, regardless of your intelligence and the number of limbs. American standard, do not say anything.But if you run through the plot of the film, you can see that the film is about dedication and the search for its purpose. Almost all the main characters of this story had their own dreams and goals. Except Forrest, naturally. And you know what? All of them caught a big bummer. They tried to use the system to the best of their consciousness, in the end the system had them and their dreams.Forrest did not have the desires and skills of forecasting, which is why he was led by the system. Since He had a couple of talents up his sleeve, the system accepted him very well, and everyone used it. Moral plug for Jenny, runner for school, cannon fodder in the army, propagandist on anti-war protest. In short, his whole life he needed a master who would indicate what and how to do it.The biggest host that characterizes this kind of film was a woman, Jenny. After she left home, Forrest, unable to bear the care of her mistress, ran senselessly for 3 years of her life (which I found funny, the system was able to use Forrest here).So, we have a person who goes with the flow, whom life rewards with victories, money and well-being, which cannot be said about people who aspired to something. (their situation leveled off when they began to parasitize Forrest, but this is unimportant). Something wrong with the promise of the author, somewhere there is a catch? Well, I am rounding out.True, one question remained: is Forrest Sr. the biological father of Forrest Jr.? That's a mystery ..."
16 January 2021,ra-69364,0,6,7,Kinda overrated!,Sorry but this is so slow and boring to me. But the story was good. Watch it if you have a good patience.
30 July 2021,QA_BY_HARDAS,0,0,7,QA passed go ahead and watch the movie,QA passed go ahead and watch the movie.Certified by Me.
24 April 2021,janahes,0,0,7,everything,"This film has everything one could desire. Ranges of emotions that transforms smoothly from event-to-event and scene-to-scene. There was definitely a great deal of attention and care given to this production, and not just a hollywood hit piece."
23 February 2019,s-41082,1,1,8,interesting,Movie was very interesting and didn't feel bore anywhere .
4 March 2019,s_aaronrayray,1,1,"
                            Was this review helpful?  Sign in to vote.
                        ",Best Movie Ever,I loved watching this movie back when I was younger and I love how it inspires others to take chances to do what they can't.. honestly amazing.
3 November 2013,shharonnxoxo,2,4,10,movie,"it's a very good movie to watch everything is good and you watch it with a good meaning when you like a movie with a good story you have to watch Forrest grump. i liked watching it and sometimes i war just emotional its a Good filmed movie and everyone likes is i think i say watch it and enjoy, i gave tips film a 10 because, when you watch it it tells you a story a good story about a bow who couldn't run without steel. but one day he has to run and he does it. this men tells everyone over that day. and he is so happy to tell it that everyone by the bus-stop takes a few minutes to listen to him. he tells an interesting story everyone would like to hear."
9 May 2003,kiki_4_Bee,0,3,"
                            Was this review helpful?  Sign in to vote.
                        ",Best movie,"I saw Forrest Gump for film study recently which was my first time. It's been on T.V. before but I guess I was too young to appreciate or understand it's content. And now, I know what a great movie this is. Not only is it humourous, funny and heart-felt(is that a word?), but it's inspiring and entertaining and has good messages in it. Tom Hanks who I am now a big appreciative fan- is such a brilliant actor. He's amazing in all his roles and as Forrest Gump he was extradinary. I've seen also quite  alot of his movies- Green mile, catch me if you can, Toy Story 1 and 2, you've got mail, castaway  but not really appreciated this fine actor. I mean with all the new generation 'heart-throb' actors who I like also and enjoy alot watching. But Tom has the experience. I have the DVD(2 disks) and it has everything, screen tests-which are sooo cute with Little Haley Joel Osmont and special effects which are so clever. I never really noticed how much work went into this and where it is computer generated you don't even notice.
So, I give this movie a 5/5. It is a classic and one of my favourites. I recommend to anyone."
3 November 2013,info-835-75555,2,4,10,10 out of 10 In my book,"I have seen this movie over 20 times...""Forrest Gump"" is one of the best movies of all time, guaranteed. I really just love this movie. The performances are just so unforgettable and never get out of your head. The characters, I mean the actors turned into them and that's what got to me. The lines are so memorable, touching, and sometimes hilarious.watch this movie and you'll have bubba gump in your head for ever... When Forrest makes friends with bubba it becomes the life of the movie. This is a must see by young and old, This movie brings big meaning to family and history through out. And who ever knew there was so many was to fix shrimp... This will always be a great classic to me."
10 July 2008,volchara17,0,2,10,Excellent film,"Excellent film. The History of the simple person, with extraordinary open and fair soul understands each it on the. This person does not pursue something in a life, it is internally self-sufficient. One speak, that such people it is possible to use instead of nails, they are strong and hardy. And in a life we do not understand them, but film opens, all the parties of soul Forrest, its external calmness and an internal pressure, self-criticism. Its absolutely trustful attitude to people seems an attribute? The fool?, and all can not so? It Can the world has gone mad, and hurricane has incurred minds of people. Which now money has put above, than the person? Where, simple human concept? To trust? - turns to something improbable and naive. It can only a Utopia, but it is a Utopia for us, it seems to us, what we know all and consequently behavior Forrest seems to us ridiculous? And can we turn in Onegin? Both we look down on the world and we do not notice that at us above a head? After film it would be desirable to be pulled out for city, and for a while to forget household problems."
9 June 2020,samuisuman,0,1,10,Simplicity is the best sophistication,"Forrest Gump. 1994.The story of Forrest Gump is a story of hope, love, perseverance, respect, and tolerance. Anybody who watches Forrest Gump will get something out of the movie because of its' overall message. Like the feather that floats by Forrest at the beginning and ending of the film, you make the most of what we're dealt with in life and it's you alone who can shape your destiny through the choices you make, the people you befriend, and the impact you create. We may all be floating on the breeze like a feather unsure of where we're going but we can steer the direction of that feather to new places and new conclusions."
28 September 2008,acturner,0,3,8,Gumpalicious,"This is the kind of movie I love. Forrest Gump is a movie with a great story, a cast of entertaining actors, a powerful score, as well as an interesting take on history. The movie didn't seem to have a single dull moment. From the start to the very end Forrest Gump captured your heart and wouldn't let go. The movie was also very well done. It rightfully earned all 6 of the Oscars that it won. The only weak aspect of film making I noticed was some of the editing. Some of the scenes didn't flow as well as they should have, I don't know if this was the editor's fault or if there just wasn't the right footage to work with. That however is easily over looked due to the quality of the rest of the film making. I would recommend this movie."
31 January 2022,asalsharifiasl,1,2,10,So sweet,"The best movie I've ever seen
I highly recommend because it is very sweet and makes you feel good.The wonderful acting of Tom Hanks has really made this film more beautiful."
11 November 2018,liamrich-67761,0,1,10,10/10,"My favourite film of all time, so many life lessons in one film."
21 May 2017,xXMetalrockeRXx,0,1,8,"A very good movie that tends to be over-hyped, and so people hate it too much when it doesn't live up to the word of mouth. 7.5","Forrest Gump is a very enjoyable, well directed, competently made film that gut punches you when needed. Its a very well written film and also, very well acted. And even though i really enjoyed this movie, i feel its not as perfect as most people think. I obviously don't mean to discredit the lovers that this film has, i just mean to express what i felt about it. The first act of this movie is very well written, yet for some reason feels really slow.Its a matter of pacing, but i think pacing is relative to what you want from a film. For example the film Drive is a slow burner (extremely) if you went in expecting an action movie, but if you expect a drama film, then its the most fast paced drama ever. Then again, i did see this movie expecting a drama, and that's what i got. Yet for some reason that first act felt abnormally slow. Well crafted, but slow. The second act pics up considerably, and the comedy ramps up quite a bit, making for a more fast paced and enjoyable experience than the first. And it ends just as it should. I have little complaints about this film besides the fact that it constantly slows down. In the end, the script, direction, performances and overall construction of this movie adds up for a smile inducing, probably tear jerking, and overall highly enjoyable experience that everyone should have. Not perfect, but perfectly enjoyable. For me: 7.5 dudes."
27 September 2020,krizmkrizmcom,0,0,10,BEST MOVIE EVER MADE.,"Tom Hanks is one of the best actors. In this movie he gave us everything. It's pure art. For those who love acting, filmmaking or just great movies... This is that movie. It's so beautiful, so great at every aspect... It's sad, but as I said, it's beautiful."
4 June 2007,stars-echo,2,5,9,An Everyman For Today,"The movie Forrest Gump, directed by Robert Zmeckis and written by Winston Groom, is a fascinating film with a lot of great themes. It was released in 1994 with a great actor, Tom Hanks playing the main character Forrest Gump. It won six Academy Awards, which proves that many people liked the film.This story is set in a very small fictional town in Alabama, which presents the whole world. It is a microcosm of the world. The filmmaker wanted viewers to empathize with Forrest. He wanted us to know how stupid it is to judge people by intelligence and appearances. This film has a very long time setting, from the late 1950s to the late 80s, to show the growth of America and its loss of innocence, in modern times. Winston Groom presented the characters in a very interesting way by using some of the characters surrealistically but some very realistically. Forrest Gump, who is played by Tom Hanks in the film, is presented as an ""everyman"". He is used surrealistically and is a character that is used symbolically. This has a universal appeal. His story applies to every single one of us. Forrest Gump was born in a small town in Alabama as an idiot, and had an IQ of 70, which is low compared to ""normal"" kids. He is judged upon intelligence and appearances, but some of the things he says actually have deep meanings. Tom Hanks was perfectly cast. His gestures, face expressions, and the way he talked made the character seem alive and very realistic. Sally Fields, who played Mrs. Gump, did a great job presenting the determination of the mother's character. She is a very realistic character. Mrs. Gump is willing to do anything for her son. She is very protective and she didn't want Forrest to go to a special school, so she even slept with the Principal of a school to make him allow Forrest to go to that school. Jenny, who is played by a wonderful actress Robin Wright, is also a realistic character. She was the only child who was nice to him in school, and that's why Forrest falls in love with her. When she was young, her father physically but also sexually abused her. Jenny's dad symbolizes bad fatherhood, whereas Mrs. Gump symbolizes good motherhood. Jenny has a lot of disappointments in her life and also tries to commit suicide, which shows how parenting is important and can ruin one's life. Lt. Dan is a super realistic character that Forrest meets during the Vietnam War. During the war he loses both legs and nearly dies, but Forrest saves his life. Forrest helped Lt. Dan not give up his life, but start a new fresh life catching fresh shrimps together. They start up a shrimp company and make a lot of money. This develops the theme of true friendship.There are many other themes in this story, such as determination, tolerance, and parenting. But I think there are two very clear and important themes. ""Life is a like a box of chocolates"" is one famous Forrest Gump quotations. This quote hints us one of the theme of this story. It sounds unintelligent, because he is holding a box of chocolates and says it while he's taking one out and eating it, but if you think about it, it has a very deep meaning. You don't know what's going to come up in your life, just like you don't know what kind of chocolate might come out. Life's unexpected. But is it really just destiny, or can life be chosen? The quote, ""Stupid is as stupid does"" tells us another important theme. It's telling us not to judge by appearances or intelligence. Winston Groom is giving us a very important lesson: judge on actions, not reputation.Overall, the casting and acting of the actors, and each of the four story elements were well presented. The setting and the idea of the universal theme were very well developed. Also, the idea of Winston Groom to present the characters both realistically and surrealistically was brilliant. I think that this movie is very effective and it has messages that teach people a lot of things. Forrest Gump is a movie that everyone definitely should see."
6 October 2012,ynesh_91,0,1,8,Overrated,"Forrest Gump happens to be a film that took off, up and away very easily, and it's not hard to see why. As much as it was a very good effort, you can't help but to feel the whole idea is slightly over hyped.The best elements of Forrest Gump is 2 things. Firstly, the excellent performances by the actors. Tom Hanks and the rest of the cast were brilliant. Secondly, the many representation of historical facts weaved into the plot. That being said, it's somewhat understandable, albeit contradictory, why this movie is being rated so highly among viewers. It's nice to watch a movie every once in a while, where everything falls into place perfectly, and no one really wants to question the sheer oddity of it all. Forrest Gump is a good example of that. The good performance by Tom Hanks alone undoubtedly is enough for the many to drench this movie in praise. The problem for me then becomes this. Knowing this movie is definitely at least a good movie, what's stopping it from becoming great? I think it falls short of giving us the ultimate sense of profoundness and awe by the end. It does, though, but not as profound as other movies from that decade, say The Green Mile (making this comparison since many claim Gump to be one of the best movies out there, it's only fitting to compare it to another heavyweight, nothing to do with Tom Hanks being in both). I also feel Gump, at times within the movie, has moments of drop and stagnation within the plot. It doesn't continually escalate with time. Usually in movies it's not a problem, or sometimes necessary, but in Gump, these lapses of stagnation can seem almost endless and perhaps a tad bit overused. I will give this movie credit for the acting and for the way it captures the counter-cultures, lifestyles and many nuances of the up and coming USA. It does a good job pacing us through these many historical elements, and has its moments leaving the audience at awe.But I remained convinced a silent minority out there share my opinion on how this movie, despite being a very good effort, isn't as awesome as everyone makes it to be. It could be one of the best movies of the decade, but definitely not the best. 7.7 on my scales. A very good effort. Nothing more."
16 December 2018,JosephStevenCiurczak,0,1,10,Good movie,Good movie! Love it! Check it out! Just wow! Check it out!
23 January 1999,kwakoes,0,2,10,Life will truly change when you see Forrest Gump,"In all my years and all the films I have seen in my life Forrest Gump was truly one of the greatest. A simple minded Forrest Gump travels through the 60's. 70's, & 80's and even though the times change Forrest stayed the same. A college football star, a war hero, a ping pong champion, and shrimp tycoon. Tom Hanks pours out one of the finest acting performances in film history and is supported by a tremendous cast, Gary Sinise, Robin Wright Penn and Sally Field. Robert Zemeckis directs a true winner and the special effects were flawless. Life truly will never be the same after you see Forrest Gump. 4 star classic"
27 January 1999,Cryofire,0,2,"
                            Was this review helpful?  Sign in to vote.
                        ",Forrest Gump: The kind of Genius we REALLY need!,"First of all, Forrest Gump was an excellent film.  The emotions was real, the action was real, the characters were real, and plausible, some coincidences were extreme, but did nothing to hurt the movie.People seem to be angered at the fact that the character of Forrest Gump attains so much success, let alone his lack of ""intelligence.""  I believe this is the point that the author tried to make.  Forrest Gump may have had a childish, naive common sense, but he succeeded anyway, and with flying colours.  His innocence kept him from being tempted by greed, thus hurting himself and others. Honestly, if there were more Forrest Gumps  around, the world would be a better place (don't mean to sound sentimental).All the characters are used well to convey the image of the time.  Forrest's mother, and old-fashioned, good-hearted lady is typical of the time.  Jenny, falling into a drug crazed orgy during the seventies, pays for it by contracting AIDs a plausible fate for her actions.  Lieutenant Dan, a typical war vet, whom sees no reason for life without the ability to be normal shows us how to respect life in it's fullest.  Bubba, the sentiment character who is killed in battle at Forrest's side, leads to further events in the story well.The theme of success, happiness and awe of the world is well portrayed in the ""running"" scene where Forrest runs across america twofold.And possibly the most subtle, yet important theme of running away, is used with excellence.  From ""Run Forrest, Run"" to the scene with Forrest carrying Bubba from battle, to the football antics, and finally the ""Run across america"" scenes are genius.   Forrest was always a good runner, running away from his fears, running away from himself and running away from the truth. The one thing he did not run away from was Jenny, in fact he was running to Jenny. This emotional love-story may be a little ""storybook"" but it shows the power of love in everyone, even the handicapped.This film was excellent, I don't see how anyone could give it anything under 7/10 stars.I personally give it 9/10."
21 March 1999,dnels,0,2,9,A proof that anybody can be something,"Forrest Gump goes a long way to prove that anybody can be something, and he receives some help along the way,when young Hanna Hall protects him from the bullies, and then when he conquers handicaps to be a football star. The one weakness is a chronological inaccuracy--the former Alabama Governor George Wallace tried to prevent the integration of the University of Alabama in June of 1963 and then President Kennedy receives Forrest Gump as an all American. But the 1963 season was still in progress when President Kennedy was assassinated in Dallas,so he couldn't have met Forrest Gump at the White House as an All American the same year"
9 January 2019,owenoundle,1,2,10,Definitely one of the greatest films ever made,"Since I first watched Forrest Gump when it came out till now 2019, it's got all the ingredients for a perfect movie whatever age one is when they watch it as well as another great performance from Tom Hanks"
30 March 1999,johnfliu,0,2,10,"Ordinary man, extraordinary story","This movie is not about how time changes a person. It is about how time has NOT changed a person. Regardless of the environment he was in, Forrest remained loyal to his friends, and loyal to his beliefs. An extraordinary story in an ordinary man. A profound message in a witty plot. On top of these, attention is paid to every detail. The truth in Forrest Gump makes all falsehood blush."
26 July 2002,petrf,0,3,10,I feel sorry for people who don't like this movie ...,"Forest Gump is one of the best movies I've seen. People who don't like, or are bashing this movie, just simply don't know what life is about. You have to be without a soul to dislike this movie."
18 July 2000,jandon75,0,3,10,one of the best,"Some movies you remember forever and other movies you want to forget the moment you leave the movie theather. This is one movie I will remember forever. Even after seeing five times, Iam discovering new angles to the story. It's right there the World According to Garp."
29 October 2020,lauravalenciamurillo,1,2,9,amazing,"When the movie starts, I thought it was too slow and quiet and I didn't expect anything but when I finish watched it was great.
Forrest was a stupid man and very funny but always honest and noble man
he survived a war and always sees the best way and positive side in the events about the life.
Really, it's a movie you should watch."
9 March 2021,hassankhaledrd,0,0,10,Epidemic work,There is a type of movies you should see one time in your whole life or at most every decade not because they are bad but because they are so pretty even epidemic work which will be not that beauty or epidemically if it has been repeated a lot
6 July 2020,manishkumarsharmas,0,0,9,A very different movie,Love is boundless. Condition less and this is what this movie teaches us yet again..... brilliantly made
13 May 2020,mlaniiiiiie,0,0,10,WOW!,I mean it's a classic and a must see. Run Forest run!
1 May 2020,dangneyspears,0,0,10,iconic,What a legend can do. stunning and acknowledges. i love everything in this movie show so much lession
10 August 2020,siddharthchaturvedisc-15632,1,3,6,Only for Tom Hanks,"The movie is only iconic because of Tom Hanks,I felt the movie is good only for emotionally strong people."
1 May 2020,mziahai,0,0,10,Magical,A movie you can watch again and again and again and again and again and again etc
5 August 2020,harshitabharti_01,0,0,10,Best one !!,"Forrest Gump was so good that it could make you laugh and cry at the same time. I love Forrest Gump so much because they mixed a bunch of genres and created something wonderful and memorable.1. Tragedy
No matter how much Forrest loves Jenny she always leaves him. Jenny dies of a viral disease at the end etched a mark on everyone's heart who saw it
2. Comedy
It has no need to tell where the comics scenes are; A major comical issue travels the whole length of the movie all the time ""Forrest's ability to always be himself and work things out."" He is so much innocent ; people usually take advantage out of him; but that thing works out for Forrest as well.3. Friendship
Firstly we see Forrest and Bubba. Forrest listened to Bubba's shrimp reciepies so patiently it truly shows how Forrest cares for his friends (If I were in his place I would have choked him with shrimps). Later we see Forrest and Lieutenant Dan4. Exotic use of History and Past
The way Forrest is in b/w the old footages it is amazing; he just fits in perfectly.5. Amazing Acting
Forrest Gump portrayed by Tom Hanks was probably one of the best things happened to cinema. His acting scale was just unparalled. He had a look of innocence on his face all the time just as the character demanded. Fabulous acting accompanied with great story; Forrest won everybody's heart.This line
""Life is like a box of choclates. You never know what you're gonna get"""
5 August 2020,harshitabharti_01,0,0,10,Great !!,"Forrest Gump was so good that it could make you laugh and cry at the same time. I love Forrest Gump so much because they mixed a bunch of genres and created something wonderful and memorable.1. Tragedy
No matter how much Forrest loves Jenny she always leaves him. Jenny dies of a viral disease at the end etched a mark on everyone's heart who saw it
2. Comedy
It has no need to tell where the comics scenes are; A major comical issue travels the whole length of the movie all the time ""Forrest's ability to always be himself and work things out."" He is so much innocent ; people usually take advantage out of him; but that thing works out for Forrest as well.3. Friendship
Firstly we see Forrest and Bubba. Forrest listened to Bubba's shrimp reciepies so patiently it truly shows how Forrest cares for his friends (If I were in his place I would have choked him with shrimps). Later we see Forrest and Lieutenant Dan4. Exotic use of History and Past
The way Forrest is in b/w the old footages it is amazing; he just fits in perfectly.5. Amazing Acting
Forrest Gump portrayed by Tom Hanks was probably one of the best things happened to cinema. His acting scale was just unparalled. He had a look of innocence on his face all the time just as the character demanded. Fabulous acting accompanied with great story; Forrest won everybody's heart.This line
""Life is like a box of choclates. You never know what you're gonna get"""
12 April 2021,samuelpriyatam,0,0,10,Journey of life,"Now I'm here writing this review so that when I check this review after years I can again feel the vibes of this movie & how much did it touch my heart.The movie just showed a person's whole life story & that was so much relatable to me & for now after seeing it I can feel what would my future be & how will the life cycle trap me in its track.The best part of the movie is the true love of Forrest for Jenny which sustained throughout till the end even after she died. That really touched my heart & the whole time I was watching the movie, my heart was just saying - I wish they both meet again & stay together forever.I promise I'll watch this movie once in every 3 years & feel what has changed in my life
Thanks to Swetabh Gangwar for recommending me this movie.Thanks to you for reading this throughout till the end & also thanks to the future me for reading it till the end."
2 November 2020,rathodsumit-39251,0,0,10,most iconic and innocent character,Best movie.After watching this movie you will definitely become fan of tom hanks.Only he can do such a great acting.
9 March 2021,impooriya,0,0,10,I just cry all time every time i watch it,"Forrest gump is an exact example of kid inside
He reminds me of my own childhood , when i was solid as a diamond , when i was always happy and saw everything in other ways.
I cannot find a flaw or anything bad in this movie
Great Performance from THE Tom hanks and flawless direction best photography and best storyline
Best movie I've ever seen in My life
Being inpiring and hilarious and historical at the moment
What a masterpiece"
19 March 2021,tylerbaar,0,0,10,The single GREATEST film of all time!,"This film is hands down the greatest film ever! It has the best story ever, and I love how it intertwines with real events. Its a perfect balance of adventure, comedy, and most importantly, romance. Its one of those few movies that I enjoy every second of. If I could, I would rate 11/10. I guarantee that if you watch this, you will fall in love with. This movie is like a box of chocolates, you'll never know what you're gonna get next."
17 November 2021,yugteng,0,0,10,Heart Touching and an amazingly narrated movie,One of the best movies I've ever seen and no other person could ever play the role of Forrest gump . It's a beautiful movie and I recommend everyone to watch it.
26 December 2021,Aframi,0,0,10,Nice,"Slow-witted Forrest Gump (Tom Hanks) has never thought of himself as disadvantaged, and thanks to his supportive mother (Sally Field), he leads anything but a restricted life. Whether dominating on the gridiron as a college football star, fighting in Vietnam or captaining a shrimp boat, Forrest inspires people with his childlike optimism. But one person Forrest cares about most may be the most difficult to save -- his childhood love, the sweet but troubled Jenny (Robin Wright)."
19 January 2022,gorenkovdima,0,0,8,....,"A film about true love. The strength of character, pure heart and soul are united in the main character. Of course, I liked the plot. The actors did a great job. I am ready to review it again and again."
25 August 2001,cosmic_star,1,2,"
                            Was this review helpful?  Sign in to vote.
                        ",Story of Lovable Forrest in the world full of imperfections and selfishness,"Dear Friends , I read all of these comments on Forrest Gump. I respect all these views . As for my opinion I think I have never seen anything like that. This was a perfect masterpiece. It would be very unjustified if I praise the movie as its virtue needs no mention. I would rather take up the criticisms expressed. First, Tom Hanks played Gump too brilliantly. Many think that playing Psycho or fool is simple. It is not. Forrest is not stupid. He is just not a ''SMART MAN'' as he himself knows. Gump is an innocent Simpleton. None but Hanks could have done the justice to this character. Second , it is not celebration of stupidity. It is depiction of our imperfect world through the eyes and mind of Forrest. Everyone around him is imperfect ,especially Jenny (we will come to her later). Forrest is the master of his own time and fate.It would be very wrong to find didactic messages in the movie. It is a work of art and should be savored and enjoyed instead of being analyzed. There are some unbelievable episodes and incidents...But why should we murder the beauty only to dissect and analyze ??? Call such parts as Celluloid licenses. This is the movie that makes you laugh and cry at the same time. Forrest's quotes such as , ''Life is a box of chocolates..'' should not be put under scrutiny like quotes from Shakespeare or T.S. Elliot !! He himself says that his mum always tells him things the way he understands them...Now we come to Jenny. She does not have to be goddess. She is one of many imperfect persons showed in the movie. She does love Forrest but is embarrassed and reluctant to share her life with him. She keeps on telling him that she has a life very different from his. Any person in Jenny's place would have done the same. But she has always loved him from childhood to adulthood. In the end when she meets Forrest with a kid and a most Possibly AIDS ,She assures him that she demands nothing from him and can support her child. She is reformed after making mistakes all through her life and learning from them. Maybe she got AIDS after she made love to Forrest and maybe after she gave Birth to Forrest Jr. ? Anyway , this is perhaps the biggest Celluloid license in the movie and we could ignore it.I do not have any particular favorite scenes in the movie as I love the whole movie . But still if I have to mention ....I would say that the last one when Forrest talks to Jenny while she rests in peace in her grave was very touching. Interestingly her Epitaph describes her as the Wife and mother of Forrest Gump, Which is very sweet and touching and true. And Forrest again made me cry when he shows Jenny a letter from Forrest Junior but moments later he made me laugh when he says that he is not going to read or open it because Junior wanted him not to ! :-) I will always love this movie and this is the story of our own imperfect world in contrast with Forrest's near perfect and most innocent world....almost an Arcadia of its own kind....."
12 April 2002,backstreetqueen,0,2,10,Best movie ever,"I loved pretty much everything about this movie. I've seen it so many times, I can recite it word for word. I follow anything Tom Hanks does, simply because he's brilliant and can become whatever he desires, a slow Southerner, an astronaut, a hopeless romantic, a sneaky suburban, a police detective...I love each and every one of his movies regardless how cheesy (ie: Joe vs. the Volcano). But it wasn't just Tom that did it, Gary Sinise, Robert Zemekis, Robin Wright, Sally Field, Mykelti Williamson...loved it all."
